Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,OG,Matches
505,Suso\Suso,es ESP,FWMF,Sevilla,25,1993,8.5,29,3.77,19,4,3,1,2,4,0.52,2,1,1,0,0,0,Matches
506,Tachi\Tachi,es ESP,DF,Alavés,21,1997,2.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
507,Rodrigo Tarín\Rodrigo-Tarin,es ESP,DF,Leganés,23,1996,10.0,2,0.22,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
508,Álvaro Tejero\Alvaro-Tejero,es ESP,DF,Eibar,23,1996,16.1,21,1.39,18,2,0,0,1,0,0.00,0,0,0,0,0,0,Matches
509,Cristian Tello\Cristian-Tello,es ESP,MFFW,Betis,27,1991,7.9,19,2.40,15,2,1,1,0,0,0.00,0,0,0,0,0,0,Matches
510,Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,Barcelona,27,1992,36.0,6,0.17,5,1,0,0,0,2,0.06,1,1,0,0,0,0,Matches
511,David Timor\David-Timor,es ESP,MFDF,Getafe,29,1989,9.5,16,1.89,8,6,0,0,2,0,0.00,0,0,0,0,0,0,Matches
512,Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,Barcelona,19,1999,0.9,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
513,Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FW,Villarreal,26,1992,11.0,22,1.99,15,0,4,2,1,5,0.45,4,0,0,1,0,0,Matches
514,Raúl de Tomás\Raul-de-Tomas,es ESP,FW,Espanyol,24,1994,11.9,28,2.34,10,0,7,3,7,2,0.17,0,0,0,0,1,1,Matches
515,Toño\Tono,es ESP,DF,Levante,29,1989,16.9,34,2.01,28,5,1,0,0,4,0.24,3,1,0,0,0,0,Matches
516,Ferrán Torres\Ferran-Torres,es ESP,MFFW,Valencia,19,2000,24.2,54,2.23,38,2,11,1,2,8,0.33,5,0,3,0,0,0,Matches
517,Óliver Torres\Oliver-Torres,es ESP,MFFW,Sevilla,24,1994,16.9,36,2.22,32,1,2,1,0,5,0.31,4,1,0,0,0,0,Matches
518,Pau Torres\Pau-Torres,es ESP,DF,Villarreal,22,1997,32.0,16,0.50,15,0,0,1,0,1,0.03,1,0,0,0,0,0,Matches
519,Roberto Torres\Roberto-Torres,es ESP,MFFW,Osasuna,30,1989,29.2,83,2.84,52,20,3,4,4,8,0.27,5,3,0,0,0,0,Matches
520,Aleksandar Trajkovski\Aleksandar-Trajkovski,mk MKD,MFDF,Mallorca,26,1992,3.5,20,6.12,9,7,2,0,2,1,0.31,0,0,0,0,1,0,Matches
521,Manu Trigueros\Manu-Trigueros,es ESP,MF,Villarreal,27,1991,17.1,60,3.51,49,5,0,3,3,5,0.29,5,0,0,0,0,0,Matches
522,Kieran Trippier\Kieran-Trippier,eng ENG,DF,Atlético Madrid,28,1990,21.1,68,3.22,36,32,0,0,0,8,0.38,5,3,0,0,0,0,Matches
523,Samuel Umtiti\Samuel-Umtiti,fr FRA,DF,Barcelona,25,1993,10.5,5,0.47,5,0,0,0,0,2,0.19,2,0,0,0,0,0,Matches
524,Enes Ünal\Enes-Unal,tr TUR,FW,Valladolid,22,1997,25.7,51,2.06,38,0,2,3,7,7,0.28,4,0,0,0,2,1,Matches
525,Tomáš Vaclík\Tomas-Vaclik,cz CZE,GK,Sevilla,30,1989,32.5,4,0.12,3,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
526,Álvaro Vadillo\Alvaro-Vadillo,es ESP,FWMF,Granada,24,1994,13.5,39,2.88,20,14,1,0,4,2,0.15,0,1,0,0,1,0,Matches
527,Germán Valera\German-Valera,es ESP,FW,Atlético Madrid,17,2002,0.0,1,22.50,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
528,Martin Valjent\Martin-Valjent,sk SVK,DF,Mallorca,23,1995,34.4,14,0.42,12,1,0,1,0,1,0.03,1,0,0,0,0,0,Matches
529,Jesús Vallejo\Jesus-Vallejo,es ESP,DF,Granada,22,1997,7.0,1,0.14,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
530,Manu Vallejo\Manu-Vallejo,es ESP,MFFW,Valencia,22,1997,4.6,11,2.37,7,0,1,1,2,1,0.22,1,0,0,0,0,0,Matches
531,Federico Valverde\Federico-Valverde,uy URU,MF,Real Madrid,21,1998,20.2,40,1.98,37,1,1,1,0,8,0.40,8,0,0,0,0,0,Matches
532,Raphaël Varane\Raphael-Varane,fr FRA,DF,Real Madrid,26,1993,31.4,11,0.35,8,1,0,2,0,1,0.03,1,0,0,0,0,0,Matches
533,Matías Vargas\Matias-Vargas,ar ARG,FWMF,Espanyol,21,1997,11.1,27,2.44,22,3,2,0,0,3,0.27,2,1,0,0,0,0,Matches
534,Franco Vázquez\Franco-Vazquez,ar ARG,MFFW,Sevilla,30,1989,12.1,24,2.11,20,0,1,1,2,3,0.26,3,0,0,0,0,0,Matches
535,Kevin Vázquez\Kevin-Vazquez,es ESP,DF,Celta Vigo,26,1993,14.7,15,1.08,11,1,1,0,2,1,0.07,1,0,0,0,0,0,Matches
536,Lucas Vázquez\Lucas-Vazquez,es ESP,MFFW,Real Madrid,28,1991,8.4,30,3.56,24,2,0,1,3,6,0.71,5,0,0,0,1,0,Matches
537,Koke Vegas\Koke-Vegas,es ESP,GK,Levante,23,1995,1.0,,,,,,,,,,,,,,,,Matches
538,Unai Vencedor Paris\Unai-Vencedor-Paris,es ESP,MF,Athletic Club,18,2000,0.8,1,1.23,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
539,Mikel Vesga\Mikel-Vesga,es ESP,MF,Athletic Club,26,1993,13.7,18,1.41,13,1,0,3,1,3,0.24,1,0,0,1,1,0,Matches
540,Rúben Vezo\Ruben-Vezo,pt POR,DF,Levante,25,1994,29.0,17,0.61,14,0,0,2,1,4,0.14,3,0,0,0,1,0,Matches
541,Fede Vico\Fede-Vico,es ESP,MFFW,Granada,25,1994,9.6,24,2.70,14,6,0,1,3,2,0.23,2,0,0,0,0,0,Matches
542,Aleix Vidal\Aleix-Vidal,es ESP,MF,Alavés,29,1989,24.1,69,2.88,37,19,3,2,8,8,0.33,4,2,0,0,2,0,Matches
543,Arturo Vidal\Arturo-Vidal,cl CHI,MF,Barcelona,32,1987,17.6,48,2.73,40,2,2,2,2,8,0.46,6,0,0,0,2,0,Matches
544,Nacho Vidal\Nacho-Vidal,es ESP,DF,Osasuna,24,1995,24.9,33,1.32,28,2,1,1,1,1,0.04,1,0,0,0,0,0,Matches
545,Dídac Vilà\Didac-Vila,es ESP,DF,Espanyol,30,1989,26.7,34,1.27,25,4,1,3,1,2,0.07,1,0,0,1,0,0,Matches
546,Toni Villa\Toni-Villa,es ESP,MF,Valladolid,24,1995,15.0,30,2.06,22,0,5,1,2,3,0.21,2,0,1,0,0,0,Matches
547,Asier Villalibre\Asier-Villalibre,es ESP,FW,Athletic Club,21,1997,5.2,3,0.60,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
548,Iván Villar\Ivan-Villar,es ESP,GK,Celta Vigo,22,1997,2.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
549,Juan Villar\Juan-Villar,es ESP,FW,Osasuna,31,1988,2.7,6,2.25,5,0,0,1,0,2,0.75,2,0,0,0,0,0,Matches
550,Vitolo\Vitolo,es ESP,FWMF,Atlético Madrid,29,1989,13.0,37,2.88,25,0,5,2,5,2,0.16,2,0,0,0,0,0,Matches
551,Šime Vrsaljko\Sime-Vrsaljko,hr CRO,DF,Atlético Madrid,27,1992,4.0,3,0.75,3,0,0,0,0,1,0.25,1,0,0,0,0,0,Matches
552,Nikola Vukčević\Nikola-Vukcevic,me MNE,MF,Levante,27,1991,17.4,11,0.63,10,0,0,0,1,3,0.17,3,0,0,0,0,0,Matches
553,Moussa Wagué\Moussa-Wague,sn SEN,DF,Barcelona,20,1998,1.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
554,Wakaso\Wakaso,gh GHA,MF,Alavés,29,1990,14.3,8,0.56,6,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
555,Daniel Wass\Daniel-Wass,dk DEN,DFMF,Valencia,30,1989,29.5,38,1.29,30,3,2,1,2,8,0.27,6,0,2,0,0,0,Matches
556,Iñaki Williams\Inaki-Williams,es ESP,FW,Athletic Club,25,1994,32.3,76,2.41,47,0,10,6,13,9,0.29,4,0,2,1,2,0,Matches
557,Yoel\Yoel,es ESP,GK,Eibar,30,1988,2.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
558,Okay Yokuşlu\Okay-Yokuslu,tr TUR,MF,Celta Vigo,25,1994,21.8,13,0.61,12,0,0,1,0,3,0.14,2,0,0,1,0,0,Matches
559,Joseba Zaldúa\Joseba-Zaldua,es ESP,DF,Real Sociedad,27,1992,28.3,31,1.13,24,1,1,0,5,8,0.29,6,0,0,0,2,0,Matches
560,Andre-Frank Zambo Anguissa\Andre-Frank-Zambo-Anguissa,cm CMR,MF,Villarreal,23,1995,27.7,53,1.91,41,0,4,5,3,5,0.18,2,0,0,3,0,0,Matches
561,Igor Zubeldia\Igor-Zubeldia,es ESP,MFDF,Real Sociedad,22,1997,28.3,11,0.40,11,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
562,Martín Zubimendi\Martin-Zubimendi,es ESP,MF,Real Sociedad,20,1999,5.6,8,1.83,7,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
563,David Zurutuza\David-Zurutuza,es ESP,MF,Real Sociedad,33,1986,1.7,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
564,Martin Ødegaard\Martin-Odegaard,no NOR,MF,Real Sociedad,20,1998,27.4,116,4.24,75,29,7,3,2,15,0.55,11,2,1,1,0,0,Matches
